YIL,DÖNEM,BASVURU_TIPI,UYRUK,CINSIYET,PUAN,BASARI_DURUMU,KESIN_KAYIT_DURUMU
2014,Güz,Uluslararası Öğrenci,ARNAVUTLUK,Kadın,10.08,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Enstitu,TÜRKİYE,Erkek,65.47,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,ALMANYA,Kadın,22.5,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,ALMANYA,Kadın,41.25,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,ALMANYA,Kadın,74.73,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,SURİYE,Erkek,214.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,İRAN,Erkek,15.33,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Enstitu,TÜRKİYE,Kadın,71.15,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,ALMANYA,Kadın,22.5,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,ALMANYA,Kadın,41.25,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,ALMANYA,Kadın,60.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,ALMANYA,Kadın,74.73,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,ALMANYA,Kadın,70.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,ALMANYA,Kadın,80.81,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,İRAN,Erkek,53.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,İRAN,Erkek,62.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,İRAN,Erkek,95.25,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,İNGİLTERE / BİRLEŞİK KRALLIK,Erkek,65.5,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,İNGİLTERE / BİRLEŞİK KRALLIK,Erkek,70.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,İNGİLTERE / BİRLEŞİK KRALLIK,Erkek,74.5,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Erkek,54.25,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,AFGANİSTAN,Erkek,61.25,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,TÜRKİYE,Erkek,32.5,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,TÜRKİYE,Erkek,52.5,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,TÜRKİYE,Erkek,72.5,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Enstitu,TÜRKİYE,Erkek,75.3,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
2014,Güz,Enstitu,TÜRKİYE,Kadın,71.85,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,KOSOVA,Erkek,80.11,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,RUSYA,Kadın,87.46,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,RUSYA,Kadın,95.94,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Enstitu,TÜRKİYE,Erkek,78.06,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,ARNAVUTLUK,Kadın,1610.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,AZERBAYCAN,Erkek,40.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,AZERBAYCAN,Erkek,54.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,ALMANYA,Erkek,56.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,ALMANYA,Erkek,66.5,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,ALMANYA,Erkek,70.99,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Enstitu,TÜRKİYE,Erkek,60.13,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Erkek,78.44,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Enstitu,TÜRKİYE,Erkek,43.75,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
2014,Güz,Enstitu,TÜRKİYE,Erkek,73.41,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,KIRGIZİSTAN,Erkek,190.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,KIRGIZİSTAN,Erkek,4.68,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,KIRGIZİSTAN,Erkek,1440.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,KIRGIZİSTAN,Erkek,21.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Erkek,64.44,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,AZERBAYCAN,Kadın,79.11,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,SURİYE,Kadın,274.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,AZERBAYCAN,Kadın,4.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,A.B.D.,Erkek,41.67,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,A.B.D.,Erkek,152.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,SURİYE,Erkek,55.41,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,KAZAKİSTAN,Erkek,83.75,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Erkek,88.75,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,AFGANİSTAN,Kadın,91.04,Yedek,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,AFGANİSTAN,Kadın,99.94,Yedek,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,AFGANİSTAN,Kadın,83.65,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,AFGANİSTAN,Kadın,91.04,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,AFGANİSTAN,Kadın,99.94,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,AZERBAYCAN,Erkek,66.19,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,AZERBAYCAN,Erkek,63.92,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,İRAN,Erkek,92.5,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,AZERBAYCAN,Erkek,75.8,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,AZERBAYCAN,Erkek,85.25,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,KIRGIZİSTAN,Erkek,4.6,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Kadın,82.5,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Kadın,85.5,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Kadın,89.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Kadın,0.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Kadın,71.41,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Kadın,89.16,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Enstitu,TÜRKİYE,Kadın,70.53,Kazandı,KESIN KAYIT YAPMADI
2014,Güz,Enstitu,TÜRKİYE,Kadın,73.29,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
2014,Güz,Enstitu,TÜRKİYE,Erkek,70.64,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
2014,Güz,Enstitu,TÜRKİYE,Kadın,66.47,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
2014,Güz,Enstitu,TÜRKİYE,Erkek,45.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
2014,Güz,Enstitu,TÜRKİYE,Erkek,72.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
2014,Güz,Enstitu,SURİYE,Erkek,65.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
2014,Güz,Enstitu,TÜRKİYE,Erkek,76.02,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
2014,Güz,Enstitu,TÜRKİYE,Erkek,75.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,AZERBAYCAN,Erkek,62.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,AZERBAYCAN,Erkek,46.25,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,AZERBAYCAN,Erkek,22.5,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,AZERBAYCAN,Erkek,13.5,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,AZERBAYCAN,Erkek,52.68,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,AZERBAYCAN,Erkek,54.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,AZERBAYCAN,Kadın,56.5,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,AZERBAYCAN,Kadın,87.5,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,AZERBAYCAN,Kadın,100.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,AFGANİSTAN,Kadın,82.5,Kazandı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,AZERBAYCAN,Kadın,56.06,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Enstitu,TÜRKİYE,Erkek,75.56,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,AZERBAYCAN,Kadın,56.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Enstitu,TÜRKİYE,Kadın,27.5,Kazandı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,İRAN,Erkek,87.9,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Enstitu,TÜRKİYE,Erkek,63.91,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
2014,Güz,Enstitu,TÜRKİYE,Erkek,21.25,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,AZERBAYCAN,Kadın,50.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,AZERBAYCAN,Kadın,60.5,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,AZERBAYCAN,Kadın,27.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,AZERBAYCAN,Kadın,55.5,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,AZERBAYCAN,Kadın,41.25,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,ALMANYA,Erkek,71.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,ALMANYA,Erkek,72.5,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,ALMANYA,Erkek,62.57,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,ALMANYA,Erkek,74.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,AZERBAYCAN,Erkek,40.5,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,AZERBAYCAN,Erkek,67.89,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Enstitu,TÜRKİYE,Kadın,79.19,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
2014,Güz,Enstitu,TÜRKİYE,Erkek,78.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,AZERBAYCAN,Erkek,51.25,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,AZERBAYCAN,Erkek,61.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,AZERBAYCAN,Erkek,70.5,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,AZERBAYCAN,Kadın,65.35,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,AZERBAYCAN,Erkek,52.68,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Enstitu,TÜRKİYE,Erkek,74.06,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,A.B.D.,Kadın,53.43,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,AZERBAYCAN,Kadın,36.25,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,AZERBAYCAN,Kadın,22.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,AZERBAYCAN,Kadın,50.5,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,AZERBAYCAN,Erkek,37.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,AZERBAYCAN,Erkek,59.5,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Enstitu,TÜRKİYE,Erkek,64.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
2014,Güz,Enstitu,TÜRKİYE,Erkek,67.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,FİLİSTİN,Erkek,65.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,AZERBAYCAN,Kadın,21.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,AZERBAYCAN,Kadın,54.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,AZERBAYCAN,Kadın,37.5,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,AZERBAYCAN,Kadın,37.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,AZERBAYCAN,Kadın,58.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Enstitu,TÜRKİYE,Erkek,71.92,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
2014,Güz,Enstitu,TÜRKİYE,Erkek,63.75,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
2014,Güz,Enstitu,TÜRKİYE,Erkek,69.47,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
2014,Güz,Enstitu,TÜRKİYE,Erkek,87.44,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,İRAN,Erkek,62.5,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,İRAN,Erkek,89.5,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Enstitu,TÜRKİYE,Erkek,28.75,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
2014,Güz,Enstitu,TÜRKİYE,Erkek,66.41,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
2014,Güz,Enstitu,TÜRKİYE,Erkek,23.75,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
2014,Güz,Enstitu,TÜRKİYE,Kadın,85.57,Kazandı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,IRAK,Kadın,70.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,IRAK,Kadın,88.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,YUNANİSTAN,Kadın,77.5,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,YUNANİSTAN,Kadın,86.78,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,YUNANİSTAN,Kadın,74.5,Yedek,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,TÜRKİYE,Erkek,30.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Enstitu,TÜRKİYE,Erkek,91.25,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,IRAK,Kadın,47.5,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,IRAK,Kadın,51.25,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,IRAK,Kadın,55.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Enstitu,TÜRKİYE,Erkek,78.25,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,TÜRKİYE,Kadın,52.5,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,TÜRKİYE,Kadın,47.5,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,TÜRKİYE,Kadın,42.5,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Erkek,95.31,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,İRAN,Kadın,96.76,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Enstitu,TÜRKİYE,Erkek,565.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Kadın,86.98,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Erkek,53.14,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Erkek,58.21,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,ALMANYA,Kadın,95.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,İRAN,Kadın,18.46,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,İRAN,Kadın,68.75,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,İRAN,Kadın,96.84,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,ARNAVUTLUK,Erkek,34.5,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,ARNAVUTLUK,Erkek,37.5,Yedek,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,ARNAVUTLUK,Erkek,37.5,Kazandı,KESIN KAYIT YAPMADI
2014,Güz,Enstitu,TÜRKİYE,Erkek,68.51,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
2014,Güz,Enstitu,TÜRKİYE,Kadın,62.06,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
2014,Güz,Enstitu,TÜRKİYE,Erkek,570.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,AZERBAYCAN,Erkek,60.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,AZERBAYCAN,Erkek,3.7,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,MOĞOLİSTAN,Erkek,90.63,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,SURİYE,Erkek,205.9,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,TÜRKİYE,Erkek,0.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,TÜRKİYE,Erkek,40.19,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,TÜRKİYE,Erkek,60.97,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,İRAN,Erkek,1886.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,MOĞOLİSTAN,Kadın,72.87,Yedek,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,MOĞOLİSTAN,Kadın,72.87,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Erkek,82.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Erkek,92.31,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Erkek,94.03,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,TÜRKİYE,Erkek,9.6,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,TÜRKİYE,Erkek,0.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,TÜRKİYE,Erkek,48.58,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,FİLİSTİN,Erkek,75.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,FİLİSTİN,Erkek,81.77,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,FİLİSTİN,Erkek,93.8,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,MOĞOLİSTAN,Kadın,81.25,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,ALMANYA,Erkek,72.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,ALMANYA,Erkek,78.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,ALMANYA,Erkek,75.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,TÜRKİYE,Erkek,86.42,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,AZERBAYCAN,Erkek,45.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,KENYA,Kadın,1570.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,AZERBAYCAN,Erkek,0.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,A.B.D.,Kadın,70.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Enstitu,TÜRKİYE,Erkek,76.69,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,SURİYE,Erkek,221.2,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,TÜRKMENİSTAN,Erkek,4.6,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,İRAN,Erkek,43.75,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,İRAN,Erkek,19.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,İRAN,Erkek,68.5,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Enstitu,TÜRKİYE,Erkek,68.27,Yedek,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,AZERBAYCAN,Erkek,36.5,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,HOLLANDA,Erkek,88.65,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Enstitu,TÜRKİYE,Erkek,47.23,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
2014,Güz,Enstitu,TÜRKİYE,Erkek,66.54,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,AZERBAYCAN,Erkek,75.94,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,SURİYE,Erkek,1095.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,İRAN,Erkek,97.8,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,TÜRKİYE,Kadın,70.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,TÜRKİYE,Kadın,75.58,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,AZERBAYCAN,Kadın,56.25,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,TÜRKİYE,Kadın,27.5,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,TÜRKİYE,Kadın,42.5,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,TÜRKİYE,Kadın,57.5,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,IRAK,Erkek,73.77,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,IRAK,Erkek,91.3,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,İRAN,Erkek,90.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,AZERBAYCAN,Erkek,93.15,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,TÜRKİYE,Erkek,26.0,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,MOĞOLİSTAN,Kadın,52.53,Kazanamadı,KESIN KAYIT YAPMADI
2014,Güz,Uluslararası Öğrenci,TÜRKMENİSTAN,Erkek,3.05,Kazanamadı,KESIN KAYIT YAPMADI
